               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 110,            0.027392,            0.010836,           0.0088989,             0.98549,              0.9941,               0.989,             0.79554,            0.012473,           0.0044127,           0.0010454,           0.0073733,           0.0073733,           0.0073733
                 111,            0.025094,            0.010049,           0.0062503,             0.98047,             0.99009,             0.98835,             0.78787,            0.013308,           0.0045563,          0.00097406,           0.0073303,           0.0073303,           0.0073303
                 112,            0.025931,            0.010217,           0.0070285,             0.98426,             0.99538,                0.99,             0.79727,            0.013691,           0.0044251,          0.00079616,           0.0072872,           0.0072872,           0.0072872
                 113,            0.025911,            0.010569,           0.0056728,             0.97937,             0.99947,             0.99098,              0.7824,            0.012891,            0.004303,          0.00087166,           0.0072438,           0.0072438,           0.0072438
                 114,            0.024415,            0.010388,           0.0057352,             0.97934,             0.99561,             0.99208,             0.78908,            0.013078,           0.0045005,          0.00092932,           0.0072003,           0.0072003,           0.0072003
                 115,            0.024592,            0.010604,           0.0059779,             0.98586,             0.98924,             0.99286,              0.8049,            0.012983,           0.0044436,          0.00081371,           0.0071566,           0.0071566,           0.0071566
                 116,            0.024222,            0.010055,           0.0066988,             0.98264,             0.99392,             0.99125,             0.79634,            0.012552,           0.0044764,          0.00085475,           0.0071127,           0.0071127,           0.0071127
                 117,            0.025958,            0.010583,           0.0066125,             0.97683,             0.99022,             0.98965,             0.79243,            0.012348,           0.0044881,          0.00089305,           0.0070686,           0.0070686,           0.0070686
                 118,             0.02423,            0.010417,            0.006339,              0.9824,             0.99835,             0.99026,             0.78842,            0.013034,           0.0043773,          0.00078976,           0.0070243,           0.0070243,           0.0070243
                 119,            0.024512,           0.0098718,            0.006502,              0.9853,              0.9984,             0.99084,             0.81641,             0.01189,           0.0043575,          0.00077281,           0.0069799,           0.0069799,           0.0069799
                 120,            0.027142,            0.010296,           0.0066874,             0.98444,             0.98879,             0.99197,             0.79846,             0.01281,           0.0043697,          0.00081994,           0.0069353,           0.0069353,           0.0069353
                 121,            0.024502,            0.010159,           0.0056688,              0.9801,             0.99831,              0.9898,             0.81513,            0.011904,           0.0043082,          0.00080724,           0.0068906,           0.0068906,           0.0068906
                 122,            0.023405,           0.0098339,            0.005342,              0.9819,             0.99842,               0.988,             0.80262,             0.01281,           0.0044659,          0.00082456,           0.0068457,           0.0068457,           0.0068457
                 123,            0.024651,            0.010351,           0.0062058,             0.98443,             0.99592,             0.98992,             0.79951,             0.01229,           0.0042895,          0.00082448,           0.0068006,           0.0068006,           0.0068006
                 124,            0.024325,            0.010336,           0.0063497,             0.95337,             0.90385,             0.96861,             0.72858,            0.016473,           0.0070244,           0.0020037,           0.0067555,           0.0067555,           0.0067555
                 125,            0.024516,            0.010168,           0.0065346,             0.98291,             0.98949,             0.99148,             0.78032,            0.012817,            0.004407,           0.0008587,           0.0067101,           0.0067101,           0.0067101
                 126,            0.024909,            0.010083,           0.0081044,             0.98363,             0.99824,             0.98923,             0.81263,            0.011423,           0.0042164,          0.00072445,           0.0066647,           0.0066647,           0.0066647
                 127,            0.024337,             0.00998,           0.0056512,             0.98315,             0.98824,             0.98922,             0.79981,            0.013444,           0.0043117,          0.00077363,           0.0066191,           0.0066191,           0.0066191
                 128,            0.025344,            0.010417,           0.0065953,             0.98271,                   1,             0.98946,             0.79654,            0.012947,           0.0042204,          0.00081248,           0.0065734,           0.0065734,           0.0065734
                 129,            0.024241,            0.009952,           0.0058926,             0.98284,             0.99859,             0.98855,              0.8105,            0.011764,           0.0043552,          0.00072336,           0.0065276,           0.0065276,           0.0065276
                 130,            0.023583,             0.01028,           0.0061573,              0.9817,             0.99272,             0.99014,             0.81414,             0.01159,           0.0042086,          0.00072814,           0.0064816,           0.0064816,           0.0064816
                 131,            0.023654,           0.0098506,           0.0050244,              0.9838,             0.99628,             0.99065,             0.81604,            0.011678,           0.0042747,          0.00076062,           0.0064356,           0.0064356,           0.0064356
                 132,            0.023318,            0.010169,           0.0058665,             0.98298,             0.99537,              0.9893,             0.79296,            0.013132,           0.0041882,          0.00080635,           0.0063895,           0.0063895,           0.0063895
                 133,            0.025202,           0.0098487,           0.0065449,             0.98094,                   1,             0.98846,             0.81925,            0.011485,           0.0043486,           0.0009129,           0.0063432,           0.0063432,           0.0063432
                 134,            0.022927,           0.0095045,           0.0060659,             0.98521,             0.99857,             0.98935,             0.82743,            0.011255,           0.0041142,          0.00081893,           0.0062969,           0.0062969,           0.0062969
                 135,            0.022997,           0.0091288,           0.0049399,             0.98605,              0.9943,             0.98875,             0.80065,            0.012337,           0.0041441,          0.00075341,           0.0062505,           0.0062505,           0.0062505
                 136,            0.024416,           0.0099528,           0.0056863,             0.98723,             0.99859,             0.98877,             0.81489,            0.011825,           0.0041922,          0.00072852,            0.006204,            0.006204,            0.006204
                 137,            0.022378,           0.0094413,           0.0050991,             0.98055,             0.99998,             0.98726,             0.81169,            0.011828,           0.0043143,          0.00070769,           0.0061574,           0.0061574,           0.0061574
                 138,            0.021642,           0.0093188,           0.0042822,              0.9789,             0.99946,             0.98984,             0.81925,              0.0115,           0.0043652,          0.00076886,           0.0061107,           0.0061107,           0.0061107
                 139,            0.022181,           0.0093545,           0.0048712,             0.98551,             0.99883,             0.99289,             0.82287,            0.011457,           0.0040619,          0.00063839,            0.006064,            0.006064,            0.006064
                 140,            0.022805,           0.0098673,           0.0047865,             0.98791,              0.9996,              0.9909,             0.81601,            0.011742,           0.0042029,          0.00067262,           0.0060172,           0.0060172,           0.0060172
                 141,            0.024136,           0.0096367,           0.0058061,             0.98431,             0.99406,             0.99171,             0.82131,            0.011814,           0.0041003,          0.00085275,           0.0059704,           0.0059704,           0.0059704
                 142,            0.023056,           0.0096166,           0.0061439,             0.98876,             0.99506,             0.99081,              0.8218,            0.010869,           0.0040179,           0.0007292,           0.0059235,           0.0059235,           0.0059235
                 143,            0.022676,           0.0097628,           0.0051289,             0.98359,              0.9987,             0.99017,             0.82387,            0.011401,           0.0040223,          0.00069597,           0.0058766,           0.0058766,           0.0058766
                 144,            0.022541,           0.0095121,           0.0050248,             0.98421,             0.99768,             0.99028,             0.81983,            0.011423,           0.0041344,          0.00058261,           0.0058296,           0.0058296,           0.0058296
                 145,            0.022828,           0.0098416,           0.0060779,             0.98425,             0.99714,             0.98994,               0.823,            0.010702,           0.0040689,          0.00061983,           0.0057826,           0.0057826,           0.0057826
                 146,            0.021817,           0.0095572,           0.0053911,             0.98106,             0.99999,             0.98965,             0.82483,            0.010901,           0.0041115,          0.00067146,           0.0057355,           0.0057355,           0.0057355
                 147,            0.023325,           0.0096073,           0.0055533,             0.98692,              0.9983,              0.9899,             0.81867,            0.011705,           0.0040864,          0.00065039,           0.0056884,           0.0056884,           0.0056884
                 148,            0.023931,           0.0096353,           0.0056208,             0.97972,             0.99905,             0.98997,             0.81579,            0.011381,           0.0042879,          0.00061487,           0.0056413,           0.0056413,           0.0056413
                 149,            0.022637,           0.0095975,           0.0056771,             0.98017,             0.99434,             0.98875,              0.8121,            0.011017,           0.0043053,          0.00081833,           0.0055942,           0.0055942,           0.0055942
                 150,            0.023183,           0.0098394,           0.0064536,             0.98188,             0.99862,             0.99002,              0.8272,            0.011138,           0.0040055,          0.00069083,           0.0055471,           0.0055471,           0.0055471
                 151,            0.023451,           0.0092361,           0.0069614,             0.98512,             0.99856,             0.99304,             0.82019,            0.011013,           0.0041049,          0.00076723,              0.0055,              0.0055,              0.0055
                 152,            0.022009,           0.0094574,            0.005125,             0.98396,             0.99995,             0.99207,              0.8269,            0.010686,           0.0040453,          0.00073559,           0.0054529,           0.0054529,           0.0054529
                 153,            0.021836,           0.0099022,           0.0050442,             0.98419,             0.99768,             0.99201,             0.82398,            0.011096,           0.0041287,          0.00061123,           0.0054058,           0.0054058,           0.0054058
                 154,            0.022038,           0.0099453,            0.004799,             0.98423,             0.99603,             0.99117,             0.82845,            0.011554,           0.0040157,          0.00059993,           0.0053587,           0.0053587,           0.0053587
